source,model,date,tc,td,idle,realized,predicted,oracle,capture_daily
holdout_rmse_v1,xgboost_full,2025-12-22,0,25,False,2434.6803072799266,3458.158254623413,4748.357517077977,0.512741574012348
holdout_rmse_v1,xgboost_full,2025-12-23,53,70,False,10044.144690948284,20287.707291543484,10434.86682635867,0.9625560975609756
holdout_rmse_v1,xgboost_full,2025-12-24,50,76,False,8249.735722958743,15483.645271509886,9825.502417317695,0.8396248224842301
holdout_rmse_v1,xgboost_full,2025-12-25,49,73,False,11024.39226298221,17867.367953062057,11095.330269230428,0.9936064989029716
holdout_rmse_v1,xgboost_full,2025-12-26,53,75,False,-1197.4359633048666,11440.284639596939,7346.620268670262,-0.16299140550537838
holdout_rmse_v1,xgboost_full,2025-12-27,59,68,False,1981.2980691219907,2894.113749265671,7411.580496026182,0.2673246374621837
holdout_rmse_v1,xgboost_full,2025-12-28,54,73,False,11698.306503702092,20943.26674938202,11889.188213940359,0.9839449332617635
holdout_rmse_v1,xgboost_full,2025-12-29,48,88,False,11056.1072591383,20087.11144886911,12388.222994463616,0.8924691833590138
holdout_rmse_v1,xgboost_full,2025-12-30,48,88,False,13043.583532948338,18727.8710603714,31559.10942606037,0.4133064516129032
holdout_rmse_v1,xgboost_full,2025-12-31,50,66,False,3244.9890740505616,12539.753794670105,22576.10161322132,0.1437355806438339
holdout_rmse_v1,dlinear_contextual,2025-11-03,37,83,False,6804.694367856469,22360.51445454359,13361.719716678786,0.5092678571428572
holdout_rmse_v1,dlinear_contextual,2025-11-04,50,68,False,7164.614557958074,6960.483700037003,7323.682649823298,0.9782803134063898
holdout_rmse_v1,dlinear_contextual,2025-11-05,53,68,False,3787.589423573863,5556.398272514343,5662.824070401962,0.6688516853932582
holdout_rmse_v1,dlinear_contextual,2025-11-06,46,62,False,572.6451307148039,2057.2375655174255,922.5949328182957,0.6206896551724135
holdout_rmse_v1,dlinear_contextual,2025-11-07,71,88,False,-2273.0512191356734,1655.3507149219513,6793.7950222018635,-0.3345775390201542
holdout_rmse_v1,dlinear_contextual,2025-11-08,37,86,False,8013.335087552324,11301.969647407532,8037.637510627493,0.9969764221087308
holdout_rmse_v1,dlinear_contextual,2025-11-09,41,73,False,12228.836766414663,14441.352307796478,12573.171464875311,0.9726135367339426
holdout_rmse_v1,dlinear_contextual,2025-11-10,40,82,False,10762.986123534578,14313.261970877647,11155.171685390125,0.9648427139522029
holdout_rmse_v1,dlinear_contextual,2025-11-11,46,65,False,6134.021934848801,3143.9875513315196,7485.846206756217,0.8194159705435371
holdout_rmse_v1,dlinear_contextual,2025-11-12,37,82,False,9607.836821771161,19114.799082279205,10483.503486127383,0.9164719441821167
holdout_rmse_v1,dlinear_contextual,2025-11-13,46,66,False,9300.520449649386,4730.622589588165,9537.757783219018,0.9751265088753843
holdout_rmse_v1,dlinear_contextual,2025-11-14,41,66,False,3791.572488594169,6658.976219594479,3791.572488594169,1.0
holdout_rmse_v1,dlinear_contextual,2025-11-15,41,86,False,8007.6309057780345,11463.212549686432,8345.596517840402,0.959503720154707
holdout_rmse_v1,dlinear_contextual,2025-11-16,41,71,False,8277.903500666238,4972.267359495163,9645.889090707162,0.8581794195250659
holdout_rmse_v1,dlinear_contextual,2025-11-17,44,67,False,4805.364339840636,3301.845163106918,7342.5831204987235,0.654451473136915
holdout_rmse_v1,dlinear_contextual,2025-11-18,41,71,False,8451.437244805684,13739.47137594223,10104.393321423157,0.8364121403396971
holdout_rmse_v1,dlinear_contextual,2025-11-19,41,86,False,8685.117815841211,13869.598269462585,10200.934927737997,0.8514040994639587
holdout_rmse_v1,dlinear_contextual,2025-11-20,54,67,False,8271.540776991627,5306.7197650671005,8685.117815841211,0.9523809523809521
holdout_rmse_v1,dlinear_contextual,2025-11-21,41,67,False,7103.440151188545,5642.594143748283,7103.440151188545,1.0
holdout_rmse_v1,dlinear_contextual,2025-11-22,41,65,False,3120.7091738762624,3947.2581148147583,6264.524578776868,0.49815578734397314
holdout_rmse_v1,dlinear_contextual,2025-11-23,41,88,False,862.7853302769729,7395.328938961029,6269.694291762487,0.13761202542372022
holdout_rmse_v1,dlinear_contextual,2025-11-24,41,80,False,5532.028741184861,9103.185832500458,10017.17946801529,0.5522541309006741
holdout_rmse_v1,dlinear_contextual,2025-11-25,41,88,False,1.9151798260572672,3529.1087925434113,1565.2300239538,0.001223577235772342
holdout_rmse_v1,dlinear_contextual,2025-11-26,53,86,False,6342.47748787634,5151.960477232933,7918.575043866373,0.8009619726707197
holdout_rmse_v1,dlinear_contextual,2025-11-27,41,88,False,1185.0318335012175,5983.551889657974,3235.7981197025892,0.36622551520925445
holdout_rmse_v1,dlinear_contextual,2025-11-28,1,14,False,-1578.1781666316292,1588.276356458664,6405.093051558167,-0.24639426061854103
holdout_rmse_v1,dlinear_contextual,2025-11-29,0,16,False,3294.599230541488,3151.9959792494774,5801.283300285127,0.5679086953708263
holdout_rmse_v1,dlinear_contextual,2025-11-30,40,84,False,10021.28978750909,17152.07475423813,10816.630246835208,0.926470588235294
holdout_rmse_v1,dlinear_contextual,2025-12-01,54,69,False,2712.1873189861567,5633.444428443909,7602.92350373086,0.3567295287997109
holdout_rmse_v1,dlinear_contextual,2025-12-02,54,67,False,4743.410499420968,2505.802422761917,7113.5250682128,0.6668157423971378
holdout_rmse_v1,dlinear_contextual,2025-12-03,43,86,False,7834.027171678168,7385.838747024536,9007.2147950591,0.8697502335544964
holdout_rmse_v1,dlinear_contextual,2025-12-04,48,69,False,11611.970706161324,9070.181548595428,11898.293271518727,0.9759358288770054
holdout_rmse_v1,dlinear_contextual,2025-12-05,73,88,False,654.132532815522,1389.7411823272705,4598.152699291483,0.14225985424892817
holdout_rmse_v1,dlinear_contextual,2025-12-06,41,88,False,1382.2635419667454,7703.841686248779,1382.2635419667454,1.0
holdout_rmse_v1,dlinear_contextual,2025-12-07,40,83,False,15016.027872077111,15872.644297778606,15016.027872077113,0.9999999999999999
holdout_rmse_v1,dlinear_contextual,2025-12-08,46,74,False,5726.702634733197,8307.60532617569,7915.851798133639,0.7234474293825727
holdout_rmse_v1,dlinear_contextual,2025-12-09,51,71,False,9957.662550763,13610.87016761303,10593.934918223893,0.9399399399399401
holdout_rmse_v1,dlinear_contextual,2025-12-10,53,73,False,6199.21758298068,19678.952008485794,7441.205337455161,0.8330932022231722
holdout_rmse_v1,dlinear_contextual,2025-12-11,51,67,False,6984.88670232139,8270.630538463593,25769.030882166222,0.2710574074074073
holdout_rmse_v1,dlinear_contextual,2025-12-12,0,8,False,-1604.7679888678203,842.961311340332,9467.73282781811,-0.16949865591397847
holdout_rmse_v1,dlinear_contextual,2025-12-13,50,69,False,3713.209183817685,7868.902087211609,4825.562806145682,0.7694872770257307
holdout_rmse_v1,dlinear_contextual,2025-12-14,41,69,False,1623.8338903587862,8690.529972314835,3981.935636852956,0.4078001350223107
holdout_rmse_v1,dlinear_contextual,2025-12-15,46,73,False,11961.920508264817,19583.816468715668,11961.920508264817,1.0
holdout_rmse_v1,dlinear_contextual,2025-12-16,51,71,False,9003.253999571656,12606.010973453522,9575.899130286462,0.9401993355481727
holdout_rmse_v1,dlinear_contextual,2025-12-17,47,68,False,6971.299105914267,8303.42011153698,7365.352127168311,0.9464990927181179
holdout_rmse_v1,dlinear_contextual,2025-12-18,41,65,False,812.0076139917562,3237.936832010745,4304.280762294158,0.18865117282892127
holdout_rmse_v1,dlinear_contextual,2025-12-19,46,73,False,8185.189072641673,11940.519198775291,8844.185907706433,0.9254881294964029
holdout_rmse_v1,dlinear_contextual,2025-12-20,50,72,False,9223.693742640322,12459.459900856018,9255.507361013364,0.9965627364192859
holdout_rmse_v1,dlinear_contextual,2025-12-21,46,67,False,5923.6957410609275,6076.737821102142,7005.358765744449,0.8455949137148047
holdout_rmse_v1,dlinear_contextual,2025-12-22,0,12,False,-894.4526060055016,1984.92942750454,4748.357517077977,-0.18837094780426852
holdout_rmse_v1,dlinear_contextual,2025-12-23,48,71,False,9885.076599083062,12427.674368023872,10434.86682635867,0.9473121951219514
holdout_rmse_v1,dlinear_contextual,2025-12-24,51,84,False,9747.692669500904,15015.467267483473,9825.502417317695,0.9920808377513959
holdout_rmse_v1,dlinear_contextual,2025-12-25,47,73,False,10632.171706146455,18294.392462819815,11095.330269230428,0.9582564419584333
holdout_rmse_v1,dlinear_contextual,2025-12-26,46,73,False,3067.60270072614,15197.21582531929,7346.620268670262,0.41755291393077215
holdout_rmse_v1,dlinear_contextual,2025-12-27,54,65,False,1015.6529479212899,3617.0492023229594,7411.580496026182,0.1370359464443307
holdout_rmse_v1,dlinear_contextual,2025-12-28,41,82,False,9222.971573503253,20283.88601541519,11889.188213940359,0.7757444333069854
holdout_rmse_v1,dlinear_contextual,2025-12-29,51,73,False,11871.477572592088,21317.708790302277,12388.222994463616,0.9582873651771957
holdout_rmse_v1,dlinear_contextual,2025-12-30,53,72,False,3117.734600558383,16143.530309200287,31559.10942606037,0.09879032258064516
holdout_rmse_v1,dlinear_contextual,2025-12-31,53,69,False,3372.243547542741,14679.928719997406,22576.10161322132,0.14937227008084702
holdout_rmse_v1,lgb_full,2025-11-03,54,79,False,1081.663024683521,20550.705411566483,13361.719716678786,0.08095238095238096
holdout_rmse_v1,lgb_full,2025-11-04,51,71,False,6782.851137481537,10197.378494289842,7323.682649823298,0.9261530655817248
holdout_rmse_v1,lgb_full,2025-11-05,0,24,False,5503.7559785367375,6160.467504437673,5662.824070401962,0.9719101123595505
holdout_rmse_v1,lgb_full,2025-11-06,48,67,False,390.0445053390404,5212.331996868096,922.5949328182957,0.4227689655172422
holdout_rmse_v1,lgb_full,2025-11-07,60,76,False,4021.664483477214,2967.611152798848,6793.7950222018635,0.5919614104244487
holdout_rmse_v1,lgb_full,2025-11-08,56,88,False,7835.09929061734,5145.499240645408,8037.637510627493,0.9748012746603273
holdout_rmse_v1,lgb_full,2025-11-09,53,71,False,12547.033396020017,22877.84107061195,12573.171464875311,0.9979211236458267
holdout_rmse_v1,lgb_full,2025-11-10,51,73,False,10495.048648234959,14594.173221840005,11155.171685390125,0.9408235878592773
holdout_rmse_v1,lgb_full,2025-11-11,55,71,False,7352.2290095894305,3338.832927501627,7485.846206756217,0.9821506889834054
holdout_rmse_v1,lgb_full,2025-11-12,26,74,False,8954.25784591533,22698.447868683375,10483.503486127383,0.8541283796742497
holdout_rmse_v1,lgb_full,2025-11-13,56,68,False,9537.757783219018,4123.9116517429475,9537.757783219018,1.0
holdout_rmse_v1,lgb_full,2025-11-14,55,69,False,3738.0619824907076,3763.4531068010365,3791.572488594169,0.985886988508216
holdout_rmse_v1,lgb_full,2025-11-15,56,86,False,8000.654179268827,8375.361048703195,8345.596517840402,0.9586677431823847
holdout_rmse_v1,lgb_full,2025-11-16,56,88,False,7319.7663934015745,5476.1020275896935,9645.889090707162,0.758848284960422
holdout_rmse_v1,lgb_full,2025-11-17,0,19,False,95.44085511913458,4306.166194786016,7342.5831204987235,0.01299826689774702
holdout_rmse_v1,lgb_full,2025-11-18,54,70,False,8806.397691802931,18641.79430593383,10104.393321423157,0.871541458420048
holdout_rmse_v1,lgb_full,2025-11-19,54,88,False,8716.931434214255,13708.284589831568,10200.934927737997,0.8545227957989914
holdout_rmse_v1,lgb_full,2025-11-20,54,69,False,8526.049723975988,9453.606394811635,8685.117815841211,0.9816849816849818
holdout_rmse_v1,lgb_full,2025-11-21,53,68,False,6683.354046019838,10342.566634115372,7103.440151188545,0.9408615971659283
holdout_rmse_v1,lgb_full,2025-11-22,60,88,False,2087.6509953430796,3532.181394839066,6264.524578776868,0.3332497093898685
holdout_rmse_v1,lgb_full,2025-11-23,48,73,False,5747.464202083447,8102.126829973294,6269.694291762487,0.9167056533577437
holdout_rmse_v1,lgb_full,2025-11-24,41,71,False,8438.969487765287,8195.435116269678,10017.17946801529,0.8424496650689742
holdout_rmse_v1,lgb_full,2025-11-25,54,88,False,1.9151798260572672,4468.530094165208,1565.2300239538,0.001223577235772342
holdout_rmse_v1,lgb_full,2025-11-26,58,85,False,6757.584761769664,5176.003672860049,7918.575043866373,0.8533839389454296
holdout_rmse_v1,lgb_full,2025-11-27,56,72,False,2444.567979870268,4977.993729072413,3235.7981197025892,0.7554760493200839
holdout_rmse_v1,lgb_full,2025-11-28,50,88,False,4122.787250837774,3375.80284690804,6405.093051558167,0.6436732796309375
holdout_rmse_v1,lgb_full,2025-11-29,56,69,False,5194.03449686596,5633.706375666004,5801.283300285127,0.8953250906761749
holdout_rmse_v1,lgb_full,2025-11-30,48,87,False,10625.748536596939,22888.165116539676,10816.630246835208,0.9823529411764705
holdout_rmse_v1,lgb_full,2025-12-01,53,82,False,1706.8769783979417,7607.917266657319,7602.92350373086,0.22450271629858612
holdout_rmse_v1,lgb_full,2025-12-02,56,71,False,6566.330832196431,4461.943203897812,7113.5250682128,0.9230769230769232
holdout_rmse_v1,lgb_full,2025-12-03,54,73,False,8650.12283563086,6830.899765248483,9007.2147950591,0.9603548968739901
holdout_rmse_v1,lgb_full,2025-12-04,52,67,False,9615.09668948389,14993.332276463285,11898.293271518727,0.8081072192513368
holdout_rmse_v1,lgb_full,2025-12-05,55,70,False,4405.96663069992,2753.990501652663,4598.152699291483,0.9582036349899434
holdout_rmse_v1,lgb_full,2025-12-06,56,72,False,36.47113210285835,3647.501577843715,1382.2635419667454,0.02638507852921131
holdout_rmse_v1,lgb_full,2025-12-07,52,74,False,11039.32557544652,24760.40418291727,15016.027872077113,0.7351694915254237
holdout_rmse_v1,lgb_full,2025-12-08,56,71,False,6468.201726324775,8149.858934679221,7915.851798133639,0.8171201143318293
holdout_rmse_v1,lgb_full,2025-12-09,53,71,False,9957.662550763,14417.051980089102,10593.934918223893,0.9399399399399401
holdout_rmse_v1,lgb_full,2025-12-10,53,76,False,6262.844819726771,17761.18180244399,7441.205337455161,0.8416438648995297
holdout_rmse_v1,lgb_full,2025-12-11,44,68,False,6825.818610456167,5420.928073637868,25769.030882166222,0.2648845679012345
holdout_rmse_v1,lgb_full,2025-12-12,59,69,False,-3344.9760952352035,3716.5925624206384,9467.73282781811,-0.353302755376344
holdout_rmse_v1,lgb_full,2025-12-13,53,69,False,3713.209183817685,7669.966332768884,4825.562806145682,0.7694872770257307
holdout_rmse_v1,lgb_full,2025-12-14,53,70,False,596.4162663631441,10027.88643647855,3981.935636852956,0.14978048887663836
holdout_rmse_v1,lgb_full,2025-12-15,50,71,False,11643.78432453437,17385.594230842846,11961.920508264817,0.973404255319149
holdout_rmse_v1,lgb_full,2025-12-16,53,68,False,9257.762946556015,14694.61039158244,9575.899130286462,0.9667774086378739
holdout_rmse_v1,lgb_full,2025-12-17,49,77,False,4466.632019575479,4668.114287353293,7365.352127168311,0.6064383538567794
holdout_rmse_v1,lgb_full,2025-12-18,53,67,False,700.484974785048,2429.628229269824,4304.280762294158,0.1627414691256556
holdout_rmse_v1,lgb_full,2025-12-19,0,71,False,8079.284718439643,18530.214406136813,8844.185907706433,0.9135136690647482
holdout_rmse_v1,lgb_full,2025-12-20,55,71,False,9223.693742640322,11493.718468742847,9255.507361013364,0.9965627364192859
holdout_rmse_v1,lgb_full,2025-12-21,52,70,False,6909.917910625314,5338.963503149733,7005.358765744449,0.986376021798365
holdout_rmse_v1,lgb_full,2025-12-22,52,69,False,3095.280548710688,2485.4360990637474,4748.357517077977,0.6518634154185273
holdout_rmse_v1,lgb_full,2025-12-23,54,70,False,10044.144690948284,22694.37947258044,10434.86682635867,0.9625560975609756
holdout_rmse_v1,lgb_full,2025-12-24,54,75,False,8057.953687320518,17416.58164457711,9825.502417317695,0.8201060205448804
holdout_rmse_v1,lgb_full,2025-12-25,50,71,False,11028.066735904298,19431.279053173083,11095.330269230428,0.993937671822833
holdout_rmse_v1,lgb_full,2025-12-26,52,70,False,2453.6094102118886,14896.62668625141,7346.620268670262,0.3339779817769174
holdout_rmse_v1,lgb_full,2025-12-27,53,68,False,1991.5865933038335,4905.084426588978,7411.580496026182,0.268712806178338
holdout_rmse_v1,lgb_full,2025-12-28,53,73,False,11698.306503702092,22467.021078173966,11889.188213940359,0.9839449332617635
holdout_rmse_v1,lgb_full,2025-12-29,53,88,False,11101.136254583509,25500.17487264548,12388.222994463616,0.8961040061633282
holdout_rmse_v1,lgb_full,2025-12-30,52,73,False,3976.7022966305913,21759.404580100585,31559.10942606037,0.12600806451612903
holdout_rmse_v1,lgb_full,2025-12-31,51,67,False,3308.6163107966477,12387.334635931878,22576.10161322132,0.1465539253623403
holdout_rmse_v1,hgb_full,2025-11-03,40,78,False,0.0,24175.027820243715,13361.719716678786,0.0
holdout_rmse_v1,hgb_full,2025-11-04,51,70,False,7005.546466092851,10380.549609030179,7323.682649823298,0.9565606268127794
holdout_rmse_v1,hgb_full,2025-11-05,0,24,False,5503.7559785367375,9783.117944821914,5662.824070401962,0.9719101123595505
holdout_rmse_v1,hgb_full,2025-11-06,48,66,False,549.6979677823273,3572.5881597563875,922.5949328182957,0.5958172413793106
holdout_rmse_v1,hgb_full,2025-11-07,59,88,False,1405.89787905608,2309.9926640331896,6793.7950222018635,0.20693851881925482
holdout_rmse_v1,hgb_full,2025-11-08,54,72,False,7086.0540087476775,4086.150877308062,8037.637510627493,0.8816090548221892
holdout_rmse_v1,hgb_full,2025-11-09,53,71,False,12547.033396020017,21171.817680819542,12573.171464875311,0.9979211236458267
holdout_rmse_v1,hgb_full,2025-11-10,51,74,False,10495.048648234959,16600.633779385058,11155.171685390125,0.9408235878592773
holdout_rmse_v1,hgb_full,2025-11-11,55,70,False,7422.218970010128,2236.968851162893,7485.846206756217,0.9915003280873359
holdout_rmse_v1,hgb_full,2025-11-12,0,72,False,9145.64857404757,16890.640247139192,10483.503486127383,0.8723847505893262
holdout_rmse_v1,hgb_full,2025-11-13,56,69,False,9330.03394341406,3423.1721356115177,9537.757783219018,0.9782208937859135
holdout_rmse_v1,hgb_full,2025-11-14,0,68,False,2353.0465625346933,3486.6744397837238,3791.572488594169,0.6205991233487272
holdout_rmse_v1,hgb_full,2025-11-15,58,84,False,7860.06025559283,7563.0982264179365,8345.596517840402,0.9418212633201665
holdout_rmse_v1,hgb_full,2025-11-16,54,88,False,7319.7663934015745,3603.991314592695,9645.889090707162,0.758848284960422
holdout_rmse_v1,hgb_full,2025-11-17,0,20,False,222.69532861131404,4207.4366802086,7342.5831204987235,0.030329289428076382
holdout_rmse_v1,hgb_full,2025-11-18,0,69,False,6900.05568892967,13413.63103322203,10104.393321423157,0.6828767912567589
holdout_rmse_v1,hgb_full,2025-11-19,51,88,False,8716.931434214255,10709.913538144943,10200.934927737997,0.8545227957989914
holdout_rmse_v1,hgb_full,2025-11-20,52,69,False,8526.049723975988,7794.28771884815,8685.117815841211,0.9816849816849818
holdout_rmse_v1,hgb_full,2025-11-21,50,69,False,6371.688752266469,9605.28521291466,7103.440151188545,0.8969863357264101
holdout_rmse_v1,hgb_full,2025-11-22,47,88,False,2126.702211895992,3219.7083068629054,6264.524578776868,0.3394834173212271
holdout_rmse_v1,hgb_full,2025-11-23,48,73,False,5747.464202083447,5301.570952225579,6269.694291762487,0.9167056533577437
holdout_rmse_v1,hgb_full,2025-11-24,28,71,False,8438.969487765287,5042.596373486843,10017.17946801529,0.8424496650689742
holdout_rmse_v1,hgb_full,2025-11-25,45,88,False,1.9151798260572672,3759.6671242826956,1565.2300239538,0.001223577235772342
holdout_rmse_v1,hgb_full,2025-11-26,59,84,False,7142.682249451696,5549.510745628973,7918.575043866373,0.9020161089442887
holdout_rmse_v1,hgb_full,2025-11-27,52,71,False,2603.254308315015,4564.376118093128,3235.7981197025892,0.8045169111335929
holdout_rmse_v1,hgb_full,2025-11-28,56,87,False,4950.3358174047635,2958.973221809998,6405.093051558167,0.7728749258686407
holdout_rmse_v1,hgb_full,2025-11-29,55,69,False,5194.03449686596,4905.529007203061,5801.283300285127,0.8953250906761749
holdout_rmse_v1,hgb_full,2025-11-30,55,87,False,10625.748536596939,17137.897850757792,10816.630246835208,0.9823529411764705
holdout_rmse_v1,hgb_full,2025-12-01,53,86,False,3902.016646138028,7799.57363413881,7602.92350373086,0.5132258195447126
holdout_rmse_v1,hgb_full,2025-12-02,48,71,False,6566.330832196431,4890.994440868696,7113.5250682128,0.9230769230769232
holdout_rmse_v1,hgb_full,2025-12-03,46,84,False,7616.180238506908,6363.2822920301205,9007.2147950591,0.8455644071777612
holdout_rmse_v1,hgb_full,2025-12-04,52,67,False,9615.09668948389,15418.446603715374,11898.293271518727,0.8081072192513368
holdout_rmse_v1,hgb_full,2025-12-05,39,88,False,4130.9251744176,2194.586271403784,4598.152699291483,0.8983879928681192
holdout_rmse_v1,hgb_full,2025-12-06,42,72,False,36.47113210285835,3138.1388817880156,1382.2635419667454,0.02638507852921131
holdout_rmse_v1,hgb_full,2025-12-07,52,74,False,11039.32557544652,21914.212955941308,15016.027872077113,0.7351694915254237
holdout_rmse_v1,hgb_full,2025-12-08,55,78,False,4886.762663809907,7563.0743868124455,7915.851798133639,0.6173388270055895
holdout_rmse_v1,hgb_full,2025-12-09,49,69,False,10212.171497747358,13483.908914240295,10593.934918223893,0.9639639639639642
holdout_rmse_v1,hgb_full,2025-12-10,54,77,False,6808.11433183157,17654.693406490307,7441.205337455161,0.9149209063702436
holdout_rmse_v1,hgb_full,2025-12-11,50,83,False,22905.8052285922,5160.079747367207,25769.030882166222,0.888888888888889
holdout_rmse_v1,hgb_full,2025-12-12,0,28,False,-7833.511791060523,3598.362939943035,9467.73282781811,-0.8273904569892471
holdout_rmse_v1,hgb_full,2025-12-13,46,69,False,3713.209183817685,7100.695053941532,4825.562806145682,0.7694872770257307
holdout_rmse_v1,hgb_full,2025-12-14,52,70,False,596.4162663631441,7835.406866803957,3981.935636852956,0.14978048887663836
holdout_rmse_v1,hgb_full,2025-12-15,49,71,False,11802.852416399592,15427.445080562022,11961.920508264817,0.9867021276595743
holdout_rmse_v1,hgb_full,2025-12-16,53,67,False,9416.831038421238,11664.206990334254,9575.899130286462,0.9833887043189369
holdout_rmse_v1,hgb_full,2025-12-17,48,71,False,6396.239321564947,4523.461049743229,7365.352127168311,0.8684227462759544
holdout_rmse_v1,hgb_full,2025-12-18,0,19,False,-1267.489550962312,2539.0378802102314,4304.280762294158,-0.29447185742752224
holdout_rmse_v1,hgb_full,2025-12-19,49,70,False,8821.461440102566,18654.272891936685,8844.185907706433,0.9974305755395683
holdout_rmse_v1,hgb_full,2025-12-20,49,71,False,9223.693742640322,10950.823865540833,9255.507361013364,0.9965627364192859
holdout_rmse_v1,hgb_full,2025-12-21,56,70,False,6464.527253402688,3660.679483665706,7005.358765744449,0.9227974568574023
holdout_rmse_v1,hgb_full,2025-12-22,0,21,False,441.9038846489407,3011.355069530402,4748.357517077977,0.09306457718476041
holdout_rmse_v1,hgb_full,2025-12-23,52,70,False,10044.144690948284,18599.262576710567,10434.86682635867,0.9625560975609756
holdout_rmse_v1,hgb_full,2025-12-24,48,75,False,8058.854012720475,14395.808854387411,9825.502417317695,0.8201976520321792
holdout_rmse_v1,hgb_full,2025-12-25,40,73,False,9859.167588280052,18905.86461883271,11095.330269230428,0.8885871217030373
holdout_rmse_v1,hgb_full,2025-12-26,54,75,False,-1324.690436797045,13978.30692197413,7346.620268670262,-0.18031290421341106
holdout_rmse_v1,hgb_full,2025-12-27,61,69,False,2111.67982130024,2040.3038697561717,7411.580496026182,0.2849162634653223
holdout_rmse_v1,hgb_full,2025-12-28,40,73,False,11357.095902565674,20391.011912454545,11889.188213940359,0.9552456987138286
holdout_rmse_v1,hgb_full,2025-12-29,52,88,False,11102.952812192609,20131.177104731836,12388.222994463616,0.8962506420133538
holdout_rmse_v1,hgb_full,2025-12-30,49,71,False,3467.6844026618755,21041.52973286797,31559.10942606037,0.10987903225806452
holdout_rmse_v1,hgb_full,2025-12-31,54,66,False,2799.5984168279338,12165.56044644074,22576.10161322132,0.124007167614288
holdout_rmse_v1,lgb_temporal,2025-11-03,55,79,False,1081.663024683521,23973.12884430264,13361.719716678786,0.08095238095238096
holdout_rmse_v1,lgb_temporal,2025-11-04,48,68,False,6305.793204530383,10221.349832746662,7323.682649823298,0.8610139879125601
holdout_rmse_v1,lgb_temporal,2025-11-05,0,24,False,5503.7559785367375,8741.670452221022,5662.824070401962,0.9719101123595505
holdout_rmse_v1,lgb_temporal,2025-11-06,53,68,False,303.47010566047226,4837.434795300361,922.5949328182957,0.3289310344827576
holdout_rmse_v1,lgb_temporal,2025-11-07,60,88,False,1557.7315541032735,2070.5934133648975,6793.7950222018635,0.2292873937192197
holdout_rmse_v1,lgb_temporal,2025-11-08,56,84,False,7807.857289204501,4795.537089011285,8037.637510627493,0.9714119701069908
holdout_rmse_v1,lgb_temporal,2025-11-09,53,71,False,12547.033396020017,22451.698888561335,12573.171464875311,0.9979211236458267
holdout_rmse_v1,lgb_temporal,2025-11-10,50,70,False,10667.923850474082,13130.462913936828,11155.171685390125,0.9563209022094936
holdout_rmse_v1,lgb_temporal,2025-11-11,56,68,False,7337.951057663608,3252.7917783347984,7485.846206756217,0.9802433626062036
holdout_rmse_v1,lgb_temporal,2025-11-12,49,78,False,9598.17184450943,23153.305282024445,10483.503486127383,0.9155500217279944
holdout_rmse_v1,lgb_temporal,2025-11-13,53,69,False,9330.03394341406,4659.042297686419,9537.757783219018,0.9782208937859135
holdout_rmse_v1,lgb_temporal,2025-11-14,58,88,False,1232.6218252254553,3984.0444609884003,3791.572488594169,0.32509514955429064
holdout_rmse_v1,lgb_temporal,2025-11-15,53,81,False,7722.65723783965,9887.22853634389,8345.596517840402,0.9253571295150571
holdout_rmse_v1,lgb_temporal,2025-11-16,59,78,False,9645.889090707162,3883.42283304676,9645.889090707162,1.0
holdout_rmse_v1,lgb_temporal,2025-11-17,0,18,False,-31.81361837304486,5684.300447598945,7342.5831204987235,-0.0043327556325823404
holdout_rmse_v1,lgb_temporal,2025-11-18,55,70,False,8361.007034580305,18672.73327620217,10104.393321423157,0.827462547093594
holdout_rmse_v1,lgb_temporal,2025-11-19,54,88,False,8716.931434214255,12743.793618889209,10200.934927737997,0.8545227957989914
holdout_rmse_v1,lgb_temporal,2025-11-20,55,69,False,8526.049723975988,9135.476657095895,8685.117815841211,0.9816849816849818
holdout_rmse_v1,lgb_temporal,2025-11-21,54,68,False,6683.354046019838,11439.851475540449,7103.440151188545,0.9408615971659283
holdout_rmse_v1,lgb_temporal,2025-11-22,36,88,False,2110.047782677703,3927.4250508098935,6264.524578776868,0.3368248868918452
holdout_rmse_v1,lgb_temporal,2025-11-23,38,70,False,4117.283494859237,8556.93022068674,6269.694291762487,0.656696052990778
holdout_rmse_v1,lgb_temporal,2025-11-24,40,73,False,7308.854322299621,15211.587349377274,10017.17946801529,0.7296319633322621
holdout_rmse_v1,lgb_temporal,2025-11-25,56,88,False,1.9151798260572672,3221.9019898733627,1565.2300239538,0.001223577235772342
holdout_rmse_v1,lgb_temporal,2025-11-26,42,84,False,7142.682249451696,5516.946085653684,7918.575043866373,0.9020161089442887
holdout_rmse_v1,lgb_temporal,2025-11-27,58,71,False,2603.254308315015,4273.59490789348,3235.7981197025892,0.8045169111335929
holdout_rmse_v1,lgb_temporal,2025-11-28,57,88,False,4083.7742106269097,3558.6566207268656,6405.093051558167,0.6375823392032455
holdout_rmse_v1,lgb_temporal,2025-11-29,54,69,False,5194.03449686596,4727.660965049805,5801.283300285127,0.8953250906761749
holdout_rmse_v1,lgb_temporal,2025-11-30,54,83,False,9734.967222151685,19502.32393121836,10816.630246835208,0.8999999999999998
holdout_rmse_v1,lgb_temporal,2025-12-01,55,72,False,3793.8503436696783,9352.75731780033,7602.92350373086,0.49899888402243997
holdout_rmse_v1,lgb_temporal,2025-12-02,54,68,False,5347.869248508819,3706.4720877632876,7113.5250682128,0.7517889087656531
